case_id,complaint_time,fraud_type,reported_amount,complaint_state_code,complaint_state_ut,initial_transaction_id,source_type,source_system,primary_mule_account_id,prediction_time
CASE_004701,2025-06-23 13:39:05,Account Takeover,12129,SK,Sikkim,TXN_0004701,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_000429,2025-06-23 14:09:05
CASE_004702,2025-06-23 13:43:11,UPI Fraud,25076,SK,Sikkim,TXN_0004702,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_011182,2025-06-23 14:13:11
CASE_004703,2025-06-23 14:50:52,Remote Access Scam,121565,TS,Telangana,TXN_0004703,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_011084,2025-06-23 15:20:52
CASE_004704,2025-06-23 15:01:36,Phishing,26377,ML,Meghalaya,TXN_0004704,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_019007,2025-06-23 15:31:36
CASE_004705,2025-06-23 15:35:12,Marketplace Fraud,92132,JK,Jammu and Kashmir,TXN_0004705,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_005368,2025-06-23 16:05:12
CASE_004706,2025-06-23 16:49:07,Account Takeover,27118,AN,Andaman and Nicobar Islands,TXN_0004706,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_010784,2025-06-23 17:19:07
CASE_004707,2025-06-23 17:14:43,Card Fraud,115283,AN,Andaman and Nicobar Islands,TXN_0004707,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_017141,2025-06-23 17:44:43
CASE_004708,2025-06-23 17:48:51,Investment Scam,36637,TR,Tripura,TXN_0004708,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_002069,2025-06-23 18:18:51
CASE_004709,2025-06-23 18:37:55,OTP Fraud,47190,MH,Maharashtra,TXN_0004709,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_009153,2025-06-23 19:07:55
CASE_004710,2025-06-23 19:13:52,Remote Access Scam,10028,HP,Himachal Pradesh,TXN_0004710,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018835,2025-06-23 19:43:52
CASE_004711,2025-06-23 20:15:16,Investment Scam,202059,CG,Chhattisgarh,TXN_0004711,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_010330,2025-06-23 20:45:16
CASE_004712,2025-06-23 22:43:56,Account Takeover,31759,TR,Tripura,TXN_0004712,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_011009,2025-06-23 23:13:56
CASE_004713,2025-06-23 23:27:50,Remote Access Scam,47529,JH,Jharkhand,TXN_0004713,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_016492,2025-06-23 23:57:50
CASE_004714,2025-06-23 23:29:33,UPI Fraud,23244,PY,Puducherry,TXN_0004714,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_015522,2025-06-23 23:59:33
CASE_004715,2025-06-23 23:51:34,Card Fraud,31835,BR,Bihar,TXN_0004715,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_010149,2025-06-24 00:21:34
CASE_004716,2025-06-24 00:01:09,Phishing,11255,TS,Telangana,TXN_0004716,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_012761,2025-06-24 00:31:09
CASE_004717,2025-06-24 00:13:55,OTP Fraud,16808,AP,Andhra Pradesh,TXN_0004717,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_008029,2025-06-24 00:43:55
CASE_004718,2025-06-24 00:32:06,Investment Scam,63029,MN,Manipur,TXN_0004718,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_003604,2025-06-24 01:02:06
CASE_004719,2025-06-24 01:05:19,OTP Fraud,34758,MZ,Mizoram,TXN_0004719,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_003114,2025-06-24 01:35:19
CASE_004720,2025-06-24 01:12:41,Marketplace Fraud,69092,UP,Uttar Pradesh,TXN_0004720,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_000385,2025-06-24 01:42:41
CASE_004721,2025-06-24 03:34:56,OTP Fraud,38480,OD,Odisha,TXN_0004721,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_008922,2025-06-24 04:04:56
CASE_004722,2025-06-24 05:15:45,Social Engineering,14049,PY,Puducherry,TXN_0004722,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_012041,2025-06-24 05:45:45
CASE_004723,2025-06-24 05:40:22,Marketplace Fraud,4152,DN,Dadra and Nagar Haveli and Daman and Diu,TXN_0004723,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_019150,2025-06-24 06:10:22
CASE_004724,2025-06-24 05:57:07,Phishing,209421,SK,Sikkim,TXN_0004724,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_002480,2025-06-24 06:27:07
CASE_004725,2025-06-24 06:07:30,Social Engineering,29514,KL,Kerala,TXN_0004725,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_000573,2025-06-24 06:37:30
CASE_004726,2025-06-24 06:25:35,Phishing,22371,NL,Nagaland,TXN_0004726,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_019511,2025-06-24 06:55:35
CASE_004727,2025-06-24 06:48:18,UPI Fraud,32438,BR,Bihar,TXN_0004727,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_010345,2025-06-24 07:18:18
CASE_004728,2025-06-24 07:14:31,Account Takeover,3980,LD,Lakshadweep,TXN_0004728,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_012627,2025-06-24 07:44:31
CASE_004729,2025-06-24 07:43:34,OTP Fraud,34582,MP,Madhya Pradesh,TXN_0004729,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_014366,2025-06-24 08:13:34
CASE_004730,2025-06-24 08:21:12,Social Engineering,24675,DN,Dadra and Nagar Haveli and Daman and Diu,TXN_0004730,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_019292,2025-06-24 08:51:12
CASE_004731,2025-06-24 08:26:18,Card Fraud,19676,KA,Karnataka,TXN_0004731,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_014221,2025-06-24 08:56:18
CASE_004732,2025-06-24 08:55:32,OTP Fraud,17438,NL,Nagaland,TXN_0004732,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018466,2025-06-24 09:25:32
CASE_004733,2025-06-24 09:10:27,Account Takeover,50897,TS,Telangana,TXN_0004733,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_017228,2025-06-24 09:40:27
CASE_004734,2025-06-24 09:55:53,Phishing,20389,WB,West Bengal,TXN_0004734,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_014321,2025-06-24 10:25:53
CASE_004735,2025-06-24 10:20:29,Marketplace Fraud,9617,PB,Punjab,TXN_0004735,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_010492,2025-06-24 10:50:29
CASE_004736,2025-06-24 10:21:37,Phishing,35514,UK,Uttarakhand,TXN_0004736,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_013990,2025-06-24 10:51:37
CASE_004737,2025-06-24 10:36:05,Investment Scam,50335,AR,Arunachal Pradesh,TXN_0004737,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_011512,2025-06-24 11:06:05
CASE_004738,2025-06-24 11:01:26,OTP Fraud,13099,JH,Jharkhand,TXN_0004738,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018475,2025-06-24 11:31:26
CASE_004739,2025-06-24 11:05:34,Account Takeover,44387,DN,Dadra and Nagar Haveli and Daman and Diu,TXN_0004739,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_017924,2025-06-24 11:35:34
CASE_004740,2025-06-24 11:12:48,Loan App Fraud,61928,DL,Delhi,TXN_0004740,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_010419,2025-06-24 11:42:48
CASE_004741,2025-06-24 13:57:04,Phishing,55219,TS,Telangana,TXN_0004741,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_008371,2025-06-24 14:27:04
CASE_004742,2025-06-24 14:11:15,Card Fraud,19568,MP,Madhya Pradesh,TXN_0004742,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_007413,2025-06-24 14:41:15
CASE_004743,2025-06-24 14:42:48,Account Takeover,52189,AR,Arunachal Pradesh,TXN_0004743,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_014410,2025-06-24 15:12:48
CASE_004744,2025-06-24 16:04:21,Card Fraud,55858,TS,Telangana,TXN_0004744,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_013675,2025-06-24 16:34:21
CASE_004745,2025-06-24 16:22:03,Marketplace Fraud,12794,MN,Manipur,TXN_0004745,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018148,2025-06-24 16:52:03
CASE_004746,2025-06-24 18:28:08,Account Takeover,11911,TN,Tamil Nadu,TXN_0004746,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_014071,2025-06-24 18:58:08
CASE_004747,2025-06-24 18:35:57,Loan App Fraud,9182,MH,Maharashtra,TXN_0004747,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_006200,2025-06-24 19:05:57
CASE_004748,2025-06-24 20:48:06,Social Engineering,96387,AN,Andaman and Nicobar Islands,TXN_0004748,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_006210,2025-06-24 21:18:06
CASE_004749,2025-06-24 21:04:50,Card Fraud,96983,JH,Jharkhand,TXN_0004749,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_005694,2025-06-24 21:34:50
CASE_004750,2025-06-24 21:24:29,Social Engineering,88637,UK,Uttarakhand,TXN_0004750,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_006823,2025-06-24 21:54:29
CASE_004751,2025-06-24 22:31:50,Account Takeover,11416,ML,Meghalaya,TXN_0004751,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_000629,2025-06-24 23:01:50
CASE_004752,2025-06-24 22:47:10,OTP Fraud,61843,CH,Chandigarh,TXN_0004752,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_001194,2025-06-24 23:17:10
CASE_004753,2025-06-24 23:36:34,Remote Access Scam,44060,KL,Kerala,TXN_0004753,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_011134,2025-06-25 00:06:34
CASE_004754,2025-06-24 23:40:45,Account Takeover,37204,ML,Meghalaya,TXN_0004754,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_017852,2025-06-25 00:10:45
CASE_004755,2025-06-25 01:42:44,Account Takeover,117388,RJ,Rajasthan,TXN_0004755,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_016243,2025-06-25 02:12:44
CASE_004756,2025-06-25 01:49:15,Remote Access Scam,22834,BR,Bihar,TXN_0004756,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_004192,2025-06-25 02:19:15
CASE_004757,2025-06-25 01:57:34,Investment Scam,86234,GA,Goa,TXN_0004757,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_017219,2025-06-25 02:27:34
CASE_004758,2025-06-25 04:48:58,OTP Fraud,23097,KA,Karnataka,TXN_0004758,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_004287,2025-06-25 05:18:58
CASE_004759,2025-06-25 06:48:56,Social Engineering,40209,DL,Delhi,TXN_0004759,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_003199,2025-06-25 07:18:56
CASE_004760,2025-06-25 06:56:56,Investment Scam,14272,AN,Andaman and Nicobar Islands,TXN_0004760,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_015483,2025-06-25 07:26:56
CASE_004761,2025-06-25 07:23:27,Investment Scam,18462,JH,Jharkhand,TXN_0004761,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_010879,2025-06-25 07:53:27
CASE_004762,2025-06-25 07:55:37,OTP Fraud,17769,CG,Chhattisgarh,TXN_0004762,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_010795,2025-06-25 08:25:37
CASE_004763,2025-06-25 08:02:36,Social Engineering,29628,JH,Jharkhand,TXN_0004763,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_001401,2025-06-25 08:32:36
CASE_004764,2025-06-25 08:37:33,Account Takeover,46871,AN,Andaman and Nicobar Islands,TXN_0004764,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_006137,2025-06-25 09:07:33
CASE_004765,2025-06-25 08:43:43,Investment Scam,43591,JH,Jharkhand,TXN_0004765,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_013770,2025-06-25 09:13:43
CASE_004766,2025-06-25 09:54:54,Investment Scam,69263,RJ,Rajasthan,TXN_0004766,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_015560,2025-06-25 10:24:54
CASE_004767,2025-06-25 10:45:13,Investment Scam,21209,GJ,Gujarat,TXN_0004767,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_004319,2025-06-25 11:15:13
CASE_004768,2025-06-25 10:56:46,Social Engineering,19549,JK,Jammu and Kashmir,TXN_0004768,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_000649,2025-06-25 11:26:46
CASE_004769,2025-06-25 11:08:17,OTP Fraud,13665,PY,Puducherry,TXN_0004769,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_017812,2025-06-25 11:38:17
CASE_004770,2025-06-25 13:22:46,UPI Fraud,71421,KA,Karnataka,TXN_0004770,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_007499,2025-06-25 13:52:46
CASE_004771,2025-06-25 14:10:01,Card Fraud,48077,UP,Uttar Pradesh,TXN_0004771,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_006879,2025-06-25 14:40:01
CASE_004772,2025-06-25 15:20:21,UPI Fraud,31687,JH,Jharkhand,TXN_0004772,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_010248,2025-06-25 15:50:21
CASE_004773,2025-06-25 16:04:21,Phishing,23079,OD,Odisha,TXN_0004773,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_017217,2025-06-25 16:34:21
CASE_004774,2025-06-25 16:15:57,Social Engineering,97547,AN,Andaman and Nicobar Islands,TXN_0004774,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_008677,2025-06-25 16:45:57
CASE_004775,2025-06-25 16:57:51,Phishing,11187,GJ,Gujarat,TXN_0004775,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_014301,2025-06-25 17:27:51
CASE_004776,2025-06-25 17:42:21,UPI Fraud,40581,HP,Himachal Pradesh,TXN_0004776,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_014607,2025-06-25 18:12:21
CASE_004777,2025-06-25 18:10:48,Account Takeover,16309,AN,Andaman and Nicobar Islands,TXN_0004777,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_011942,2025-06-25 18:40:48
CASE_004778,2025-06-25 18:35:19,Social Engineering,42888,UK,Uttarakhand,TXN_0004778,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_002852,2025-06-25 19:05:19
CASE_004779,2025-06-25 19:27:51,Social Engineering,78571,KL,Kerala,TXN_0004779,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_001324,2025-06-25 19:57:51
CASE_004780,2025-06-25 19:49:53,Phishing,56697,JK,Jammu and Kashmir,TXN_0004780,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_016531,2025-06-25 20:19:53
CASE_004781,2025-06-25 21:37:47,Phishing,70271,GA,Goa,TXN_0004781,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_009963,2025-06-25 22:07:47
CASE_004782,2025-06-25 23:16:39,Investment Scam,25232,TR,Tripura,TXN_0004782,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_011687,2025-06-25 23:46:39
CASE_004783,2025-06-26 01:13:52,Social Engineering,28533,MP,Madhya Pradesh,TXN_0004783,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_014742,2025-06-26 01:43:52
CASE_004784,2025-06-26 01:17:41,Marketplace Fraud,41148,TR,Tripura,TXN_0004784,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_003364,2025-06-26 01:47:41
CASE_004785,2025-06-26 01:33:41,Social Engineering,13400,CG,Chhattisgarh,TXN_0004785,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_007052,2025-06-26 02:03:41
CASE_004786,2025-06-26 02:10:58,Social Engineering,24028,KA,Karnataka,TXN_0004786,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_019110,2025-06-26 02:40:58
CASE_004787,2025-06-26 04:01:17,Loan App Fraud,84905,AP,Andhra Pradesh,TXN_0004787,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_015668,2025-06-26 04:31:17
CASE_004788,2025-06-26 04:54:15,Investment Scam,60204,WB,West Bengal,TXN_0004788,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_012100,2025-06-26 05:24:15
CASE_004789,2025-06-26 05:44:37,Card Fraud,142595,AP,Andhra Pradesh,TXN_0004789,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_000729,2025-06-26 06:14:37
CASE_004790,2025-06-26 06:28:13,OTP Fraud,16219,AS,Assam,TXN_0004790,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_012838,2025-06-26 06:58:13
CASE_004791,2025-06-26 10:35:53,Phishing,36680,JH,Jharkhand,TXN_0004791,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_002963,2025-06-26 11:05:53
CASE_004792,2025-06-26 10:37:21,Social Engineering,25695,GJ,Gujarat,TXN_0004792,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_004284,2025-06-26 11:07:21
CASE_004793,2025-06-26 10:50:58,Loan App Fraud,84895,PY,Puducherry,TXN_0004793,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_000510,2025-06-26 11:20:58
CASE_004794,2025-06-26 10:58:50,Account Takeover,28135,DN,Dadra and Nagar Haveli and Daman and Diu,TXN_0004794,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_014885,2025-06-26 11:28:50
CASE_004795,2025-06-26 11:33:23,Investment Scam,23380,MZ,Mizoram,TXN_0004795,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_000472,2025-06-26 12:03:23
CASE_004796,2025-06-26 12:01:40,Marketplace Fraud,40395,AS,Assam,TXN_0004796,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_016474,2025-06-26 12:31:40
CASE_004797,2025-06-26 12:22:05,Card Fraud,36626,MZ,Mizoram,TXN_0004797,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_005457,2025-06-26 12:52:05
CASE_004798,2025-06-26 12:31:56,Account Takeover,28715,UP,Uttar Pradesh,TXN_0004798,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_003330,2025-06-26 13:01:56
CASE_004799,2025-06-26 13:12:13,Social Engineering,49035,MH,Maharashtra,TXN_0004799,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_012434,2025-06-26 13:42:13
CASE_004800,2025-06-26 14:18:12,Social Engineering,40684,KL,Kerala,TXN_0004800,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_019310,2025-06-26 14:48:12
CASE_004801,2025-06-26 15:41:17,Loan App Fraud,63180,UK,Uttarakhand,TXN_0004801,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_014458,2025-06-26 16:11:17
CASE_004802,2025-06-26 16:52:26,Marketplace Fraud,29749,PY,Puducherry,TXN_0004802,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_003056,2025-06-26 17:22:26
CASE_004803,2025-06-26 18:32:53,Card Fraud,25963,RJ,Rajasthan,TXN_0004803,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_000569,2025-06-26 19:02:53
CASE_004804,2025-06-26 19:06:22,Card Fraud,56476,OD,Odisha,TXN_0004804,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_007158,2025-06-26 19:36:22
CASE_004805,2025-06-26 21:17:58,UPI Fraud,10123,LD,Lakshadweep,TXN_0004805,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018319,2025-06-26 21:47:58
CASE_004806,2025-06-26 22:53:58,Social Engineering,22881,TR,Tripura,TXN_0004806,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_003242,2025-06-26 23:23:58
CASE_004807,2025-06-26 23:04:25,Loan App Fraud,9633,UK,Uttarakhand,TXN_0004807,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_008601,2025-06-26 23:34:25
CASE_004808,2025-06-27 02:41:26,UPI Fraud,55079,MH,Maharashtra,TXN_0004808,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_000893,2025-06-27 03:11:26
CASE_004809,2025-06-27 03:23:08,OTP Fraud,18273,AP,Andhra Pradesh,TXN_0004809,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_018001,2025-06-27 03:53:08
CASE_004810,2025-06-27 04:53:29,Loan App Fraud,11864,AN,Andaman and Nicobar Islands,TXN_0004810,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_002072,2025-06-27 05:23:29
CASE_004811,2025-06-27 05:20:47,UPI Fraud,98228,GA,Goa,TXN_0004811,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_001361,2025-06-27 05:50:47
CASE_004812,2025-06-27 05:25:16,Marketplace Fraud,13878,UK,Uttarakhand,TXN_0004812,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_004153,2025-06-27 05:55:16
CASE_004813,2025-06-27 07:51:18,UPI Fraud,32388,TR,Tripura,TXN_0004813,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_016359,2025-06-27 08:21:18
CASE_004814,2025-06-27 12:00:41,Account Takeover,44815,MH,Maharashtra,TXN_0004814,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_017944,2025-06-27 12:30:41
CASE_004815,2025-06-27 13:42:26,OTP Fraud,45192,UP,Uttar Pradesh,TXN_0004815,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_014109,2025-06-27 14:12:26
CASE_004816,2025-06-27 13:43:44,UPI Fraud,51294,TR,Tripura,TXN_0004816,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_005690,2025-06-27 14:13:44
CASE_004817,2025-06-27 15:24:08,Card Fraud,21852,DN,Dadra and Nagar Haveli and Daman and Diu,TXN_0004817,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_019927,2025-06-27 15:54:08
CASE_004818,2025-06-27 16:14:52,OTP Fraud,36394,UK,Uttarakhand,TXN_0004818,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_008912,2025-06-27 16:44:52
CASE_004819,2025-06-27 16:29:32,Remote Access Scam,47000,WB,West Bengal,TXN_0004819,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_004987,2025-06-27 16:59:32
CASE_004820,2025-06-27 16:55:51,Investment Scam,104820,UP,Uttar Pradesh,TXN_0004820,SYNTHETIC_PROTOTYPE,NCRP_CFCFRMS_CASE_FEED_SIMULATION,ACC_013792,2025-06-27 17:25:51
