case_id,cashout_occurred,source_type,cashout_atm_id,cashout_time,cashout_amount,outcome_status
CASE_004366,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08162,2025-06-11 00:50:29,15639,Cash-out observed after prediction point
CASE_004367,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004368,1,SYNTHETIC_PROTOTYPE,SYN_ATM_14219,2025-06-11 00:36:47,2670,Cash-out observed after prediction point
CASE_004369,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004370,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01082,2025-06-11 00:04:51,62084,Cash-out observed after prediction point
CASE_004371,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004372,1,SYNTHETIC_PROTOTYPE,SYN_ATM_19355,2025-06-10 23:38:34,87444,Cash-out observed after prediction point
CASE_004373,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004374,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004375,1,SYNTHETIC_PROTOTYPE,SYN_ATM_12308,2025-06-11 01:48:23,27805,Cash-out observed after prediction point
CASE_004376,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004377,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04278,2025-06-11 08:23:06,56241,Cash-out observed after prediction point
CASE_004378,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03331,2025-06-11 06:41:39,10934,Cash-out observed after prediction point
CASE_004379,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01142,2025-06-11 07:49:19,91953,Cash-out observed after prediction point
CASE_004380,1,SYNTHETIC_PROTOTYPE,SYN_ATM_19201,2025-06-11 10:54:01,104934,Cash-out observed after prediction point
CASE_004381,1,SYNTHETIC_PROTOTYPE,SYN_ATM_12726,2025-06-11 11:59:59,7555,Cash-out observed after prediction point
CASE_004382,1,SYNTHETIC_PROTOTYPE,SYN_ATM_14657,2025-06-11 08:44:53,26106,Cash-out observed after prediction point
CASE_004383,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004384,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04947,2025-06-11 11:07:21,36399,Cash-out observed after prediction point
CASE_004385,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004386,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04104,2025-06-11 17:41:24,30519,Cash-out observed after prediction point
CASE_004387,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004388,1,SYNTHETIC_PROTOTYPE,SYN_ATM_15742,2025-06-11 20:49:52,10092,Cash-out observed after prediction point
CASE_004389,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004390,1,SYNTHETIC_PROTOTYPE,SYN_ATM_07009,2025-06-12 04:33:18,11251,Cash-out observed after prediction point
CASE_004391,1,SYNTHETIC_PROTOTYPE,SYN_ATM_10750,2025-06-11 23:39:19,11241,Cash-out observed after prediction point
CASE_004392,1,SYNTHETIC_PROTOTYPE,SYN_ATM_10112,2025-06-11 22:58:47,16152,Cash-out observed after prediction point
CASE_004393,1,SYNTHETIC_PROTOTYPE,SYN_ATM_05641,2025-06-12 01:45:17,18694,Cash-out observed after prediction point
CASE_004394,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004395,1,SYNTHETIC_PROTOTYPE,SYN_ATM_07282,2025-06-12 09:28:12,5531,Cash-out observed after prediction point
CASE_004396,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04089,2025-06-12 04:49:46,17544,Cash-out observed after prediction point
CASE_004397,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01641,2025-06-12 05:35:29,4158,Cash-out observed after prediction point
CASE_004398,1,SYNTHETIC_PROTOTYPE,SYN_ATM_02366,2025-06-12 10:33:44,58780,Cash-out observed after prediction point
CASE_004399,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03650,2025-06-12 07:32:28,7499,Cash-out observed after prediction point
CASE_004400,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17577,2025-06-12 12:35:45,4096,Cash-out observed after prediction point
CASE_004401,1,SYNTHETIC_PROTOTYPE,SYN_ATM_16130,2025-06-12 09:17:29,6368,Cash-out observed after prediction point
CASE_004402,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004403,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17697,2025-06-12 09:38:57,26853,Cash-out observed after prediction point
CASE_004404,1,SYNTHETIC_PROTOTYPE,SYN_ATM_09980,2025-06-12 13:02:07,19104,Cash-out observed after prediction point
CASE_004405,1,SYNTHETIC_PROTOTYPE,SYN_ATM_07422,2025-06-12 14:11:26,12073,Cash-out observed after prediction point
CASE_004406,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17239,2025-06-12 17:15:28,15181,Cash-out observed after prediction point
CASE_004407,1,SYNTHETIC_PROTOTYPE,SYN_ATM_13613,2025-06-12 13:14:07,20099,Cash-out observed after prediction point
CASE_004408,1,SYNTHETIC_PROTOTYPE,SYN_ATM_18645,2025-06-12 15:08:32,14749,Cash-out observed after prediction point
CASE_004409,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004410,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08530,2025-06-12 16:23:26,4698,Cash-out observed after prediction point
CASE_004411,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03503,2025-06-12 21:00:20,19018,Cash-out observed after prediction point
CASE_004412,1,SYNTHETIC_PROTOTYPE,SYN_ATM_14152,2025-06-12 22:24:07,8307,Cash-out observed after prediction point
CASE_004413,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03090,2025-06-12 22:40:22,38352,Cash-out observed after prediction point
CASE_004414,1,SYNTHETIC_PROTOTYPE,SYN_ATM_13009,2025-06-12 23:57:42,9967,Cash-out observed after prediction point
CASE_004415,1,SYNTHETIC_PROTOTYPE,SYN_ATM_19388,2025-06-12 23:17:47,46017,Cash-out observed after prediction point
CASE_004416,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04697,2025-06-13 01:21:16,2552,Cash-out observed after prediction point
CASE_004417,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03348,2025-06-13 01:58:47,42635,Cash-out observed after prediction point
CASE_004418,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01512,2025-06-13 00:21:49,4955,Cash-out observed after prediction point
CASE_004419,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04653,2025-06-13 01:37:10,76596,Cash-out observed after prediction point
CASE_004420,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004421,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004422,1,SYNTHETIC_PROTOTYPE,SYN_ATM_05786,2025-06-13 07:59:55,19124,Cash-out observed after prediction point
CASE_004423,1,SYNTHETIC_PROTOTYPE,SYN_ATM_11451,2025-06-13 07:36:25,52455,Cash-out observed after prediction point
CASE_004424,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01843,2025-06-13 08:23:36,30646,Cash-out observed after prediction point
CASE_004425,1,SYNTHETIC_PROTOTYPE,SYN_ATM_07800,2025-06-13 07:13:36,7383,Cash-out observed after prediction point
CASE_004426,1,SYNTHETIC_PROTOTYPE,SYN_ATM_05404,2025-06-13 05:12:59,120966,Cash-out observed after prediction point
CASE_004427,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03121,2025-06-13 05:29:15,4582,Cash-out observed after prediction point
CASE_004428,1,SYNTHETIC_PROTOTYPE,SYN_ATM_02678,2025-06-13 06:21:01,3915,Cash-out observed after prediction point
CASE_004429,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004430,1,SYNTHETIC_PROTOTYPE,SYN_ATM_16264,2025-06-13 12:05:10,24006,Cash-out observed after prediction point
CASE_004431,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004432,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004433,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01245,2025-06-13 16:01:47,2759,Cash-out observed after prediction point
CASE_004434,1,SYNTHETIC_PROTOTYPE,SYN_ATM_12159,2025-06-13 11:08:50,6854,Cash-out observed after prediction point
CASE_004435,1,SYNTHETIC_PROTOTYPE,SYN_ATM_18100,2025-06-13 13:46:34,14059,Cash-out observed after prediction point
CASE_004436,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004437,1,SYNTHETIC_PROTOTYPE,SYN_ATM_14882,2025-06-13 13:24:03,58253,Cash-out observed after prediction point
CASE_004438,1,SYNTHETIC_PROTOTYPE,SYN_ATM_05149,2025-06-13 16:40:02,10777,Cash-out observed after prediction point
CASE_004439,1,SYNTHETIC_PROTOTYPE,SYN_ATM_10060,2025-06-13 19:06:47,6685,Cash-out observed after prediction point
CASE_004440,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004441,1,SYNTHETIC_PROTOTYPE,SYN_ATM_16718,2025-06-13 18:02:50,36350,Cash-out observed after prediction point
CASE_004442,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01904,2025-06-13 14:41:33,11583,Cash-out observed after prediction point
CASE_004443,1,SYNTHETIC_PROTOTYPE,SYN_ATM_10830,2025-06-13 15:07:17,10891,Cash-out observed after prediction point
CASE_004444,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004445,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004446,1,SYNTHETIC_PROTOTYPE,SYN_ATM_02097,2025-06-13 16:39:54,25453,Cash-out observed after prediction point
CASE_004447,1,SYNTHETIC_PROTOTYPE,SYN_ATM_00991,2025-06-13 17:54:05,1000,Cash-out observed after prediction point
CASE_004448,1,SYNTHETIC_PROTOTYPE,SYN_ATM_11122,2025-06-13 18:41:00,12954,Cash-out observed after prediction point
CASE_004449,1,SYNTHETIC_PROTOTYPE,SYN_ATM_00148,2025-06-14 02:44:00,12701,Cash-out observed after prediction point
CASE_004450,1,SYNTHETIC_PROTOTYPE,SYN_ATM_19502,2025-06-14 03:52:54,32423,Cash-out observed after prediction point
CASE_004451,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04420,2025-06-14 05:55:23,15126,Cash-out observed after prediction point
CASE_004452,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004453,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004454,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01443,2025-06-14 02:39:03,15203,Cash-out observed after prediction point
CASE_004455,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08172,2025-06-14 05:12:31,14305,Cash-out observed after prediction point
CASE_004456,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04168,2025-06-14 03:07:55,2960,Cash-out observed after prediction point
CASE_004457,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17079,2025-06-14 02:07:11,3776,Cash-out observed after prediction point
CASE_004458,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04331,2025-06-14 04:26:39,13254,Cash-out observed after prediction point
CASE_004459,1,SYNTHETIC_PROTOTYPE,SYN_ATM_07094,2025-06-14 09:01:40,4995,Cash-out observed after prediction point
CASE_004460,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04266,2025-06-14 05:54:19,23996,Cash-out observed after prediction point
CASE_004461,1,SYNTHETIC_PROTOTYPE,SYN_ATM_19579,2025-06-14 09:16:14,5230,Cash-out observed after prediction point
CASE_004462,1,SYNTHETIC_PROTOTYPE,SYN_ATM_15238,2025-06-14 05:03:29,9351,Cash-out observed after prediction point
CASE_004463,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004464,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004465,1,SYNTHETIC_PROTOTYPE,SYN_ATM_02694,2025-06-14 14:09:18,18125,Cash-out observed after prediction point
CASE_004466,1,SYNTHETIC_PROTOTYPE,SYN_ATM_11291,2025-06-14 14:56:47,4381,Cash-out observed after prediction point
CASE_004467,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08086,2025-06-14 13:10:01,17506,Cash-out observed after prediction point
CASE_004468,1,SYNTHETIC_PROTOTYPE,SYN_ATM_19547,2025-06-14 10:33:51,4391,Cash-out observed after prediction point
CASE_004469,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08235,2025-06-14 14:32:16,5198,Cash-out observed after prediction point
CASE_004470,1,SYNTHETIC_PROTOTYPE,SYN_ATM_12965,2025-06-14 12:20:36,6917,Cash-out observed after prediction point
CASE_004471,1,SYNTHETIC_PROTOTYPE,SYN_ATM_10699,2025-06-14 14:19:49,13718,Cash-out observed after prediction point
CASE_004472,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004473,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03368,2025-06-14 17:51:00,35585,Cash-out observed after prediction point
CASE_004474,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004475,1,SYNTHETIC_PROTOTYPE,SYN_ATM_02515,2025-06-14 17:41:24,38945,Cash-out observed after prediction point
CASE_004476,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004477,1,SYNTHETIC_PROTOTYPE,SYN_ATM_09932,2025-06-15 00:32:13,64793,Cash-out observed after prediction point
CASE_004478,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004479,1,SYNTHETIC_PROTOTYPE,SYN_ATM_19532,2025-06-14 22:38:02,4157,Cash-out observed after prediction point
CASE_004480,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004481,1,SYNTHETIC_PROTOTYPE,SYN_ATM_07030,2025-06-15 01:17:16,1104,Cash-out observed after prediction point
CASE_004482,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004483,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004484,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004485,1,SYNTHETIC_PROTOTYPE,SYN_ATM_14725,2025-06-15 05:27:32,8412,Cash-out observed after prediction point
CASE_004486,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004487,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03586,2025-06-15 10:12:41,10811,Cash-out observed after prediction point
CASE_004488,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17203,2025-06-15 10:59:28,80660,Cash-out observed after prediction point
CASE_004489,1,SYNTHETIC_PROTOTYPE,SYN_ATM_05634,2025-06-15 05:27:59,8756,Cash-out observed after prediction point
CASE_004490,1,SYNTHETIC_PROTOTYPE,SYN_ATM_02223,2025-06-15 05:48:35,13268,Cash-out observed after prediction point
CASE_004491,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004492,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01974,2025-06-15 12:27:04,19364,Cash-out observed after prediction point
CASE_004493,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004494,1,SYNTHETIC_PROTOTYPE,SYN_ATM_02345,2025-06-15 16:52:24,13823,Cash-out observed after prediction point
CASE_004495,1,SYNTHETIC_PROTOTYPE,SYN_ATM_15759,2025-06-15 13:20:27,2751,Cash-out observed after prediction point
CASE_004496,1,SYNTHETIC_PROTOTYPE,SYN_ATM_12713,2025-06-15 13:35:16,11826,Cash-out observed after prediction point
CASE_004497,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004498,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17051,2025-06-15 12:31:28,10313,Cash-out observed after prediction point
CASE_004499,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04177,2025-06-15 13:02:55,1935,Cash-out observed after prediction point
CASE_004500,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01272,2025-06-15 19:26:07,25517,Cash-out observed after prediction point
CASE_004501,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08484,2025-06-15 19:19:33,29193,Cash-out observed after prediction point
CASE_004502,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004503,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004504,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08868,2025-06-15 22:57:49,14007,Cash-out observed after prediction point
CASE_004505,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04551,2025-06-16 03:53:50,24888,Cash-out observed after prediction point
CASE_004506,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08479,2025-06-16 02:19:21,10408,Cash-out observed after prediction point
CASE_004507,1,SYNTHETIC_PROTOTYPE,SYN_ATM_02897,2025-06-16 01:41:29,4983,Cash-out observed after prediction point
CASE_004508,1,SYNTHETIC_PROTOTYPE,SYN_ATM_01980,2025-06-16 01:06:40,3344,Cash-out observed after prediction point
CASE_004509,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004510,1,SYNTHETIC_PROTOTYPE,SYN_ATM_05784,2025-06-16 04:52:31,13587,Cash-out observed after prediction point
CASE_004511,1,SYNTHETIC_PROTOTYPE,SYN_ATM_02345,2025-06-16 05:40:04,17437,Cash-out observed after prediction point
CASE_004512,1,SYNTHETIC_PROTOTYPE,SYN_ATM_13841,2025-06-16 07:23:59,3338,Cash-out observed after prediction point
CASE_004513,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04078,2025-06-16 07:23:11,12385,Cash-out observed after prediction point
CASE_004514,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004515,1,SYNTHETIC_PROTOTYPE,SYN_ATM_13248,2025-06-16 08:54:39,2955,Cash-out observed after prediction point
CASE_004516,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03450,2025-06-16 08:12:25,2578,Cash-out observed after prediction point
CASE_004517,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004518,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17574,2025-06-16 12:36:59,17059,Cash-out observed after prediction point
CASE_004519,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004520,1,SYNTHETIC_PROTOTYPE,SYN_ATM_02449,2025-06-16 12:17:39,1015,Cash-out observed after prediction point
CASE_004521,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17023,2025-06-16 13:06:09,13218,Cash-out observed after prediction point
CASE_004522,1,SYNTHETIC_PROTOTYPE,SYN_ATM_18599,2025-06-16 15:31:59,4331,Cash-out observed after prediction point
CASE_004523,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03668,2025-06-16 14:33:54,13151,Cash-out observed after prediction point
CASE_004524,1,SYNTHETIC_PROTOTYPE,SYN_ATM_07077,2025-06-16 11:43:54,2898,Cash-out observed after prediction point
CASE_004525,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004526,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04733,2025-06-16 15:04:14,10817,Cash-out observed after prediction point
CASE_004527,1,SYNTHETIC_PROTOTYPE,SYN_ATM_11211,2025-06-16 15:50:55,3116,Cash-out observed after prediction point
CASE_004528,1,SYNTHETIC_PROTOTYPE,SYN_ATM_09172,2025-06-16 13:38:00,50935,Cash-out observed after prediction point
CASE_004529,1,SYNTHETIC_PROTOTYPE,SYN_ATM_11923,2025-06-16 17:21:34,4059,Cash-out observed after prediction point
CASE_004530,1,SYNTHETIC_PROTOTYPE,SYN_ATM_04898,2025-06-16 20:37:02,6770,Cash-out observed after prediction point
CASE_004531,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03075,2025-06-16 20:28:37,9863,Cash-out observed after prediction point
CASE_004532,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004533,1,SYNTHETIC_PROTOTYPE,SYN_ATM_12125,2025-06-16 21:51:53,13649,Cash-out observed after prediction point
CASE_004534,1,SYNTHETIC_PROTOTYPE,SYN_ATM_16766,2025-06-16 21:18:03,8726,Cash-out observed after prediction point
CASE_004535,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08605,2025-06-16 22:42:57,3272,Cash-out observed after prediction point
CASE_004536,1,SYNTHETIC_PROTOTYPE,SYN_ATM_19778,2025-06-17 03:20:41,7536,Cash-out observed after prediction point
CASE_004537,1,SYNTHETIC_PROTOTYPE,SYN_ATM_10439,2025-06-17 00:50:11,27900,Cash-out observed after prediction point
CASE_004538,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004539,1,SYNTHETIC_PROTOTYPE,SYN_ATM_10727,2025-06-16 23:15:39,11725,Cash-out observed after prediction point
CASE_004540,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004541,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004542,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17284,2025-06-17 05:54:05,8884,Cash-out observed after prediction point
CASE_004543,1,SYNTHETIC_PROTOTYPE,SYN_ATM_16794,2025-06-17 05:53:59,85612,Cash-out observed after prediction point
CASE_004544,1,SYNTHETIC_PROTOTYPE,SYN_ATM_12114,2025-06-17 05:50:16,16065,Cash-out observed after prediction point
CASE_004545,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004546,1,SYNTHETIC_PROTOTYPE,SYN_ATM_08484,2025-06-17 08:20:22,23761,Cash-out observed after prediction point
CASE_004547,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004548,1,SYNTHETIC_PROTOTYPE,SYN_ATM_17960,2025-06-17 11:31:18,48370,Cash-out observed after prediction point
CASE_004549,1,SYNTHETIC_PROTOTYPE,SYN_ATM_02985,2025-06-17 09:05:38,11268,Cash-out observed after prediction point
CASE_004550,1,SYNTHETIC_PROTOTYPE,SYN_ATM_00389,2025-06-17 06:50:35,17597,Cash-out observed after prediction point
CASE_004551,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004552,1,SYNTHETIC_PROTOTYPE,SYN_ATM_18449,2025-06-17 13:42:06,35605,Cash-out observed after prediction point
CASE_004553,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004554,1,SYNTHETIC_PROTOTYPE,SYN_ATM_14092,2025-06-17 10:43:14,13966,Cash-out observed after prediction point
CASE_004555,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004556,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004557,1,SYNTHETIC_PROTOTYPE,SYN_ATM_14964,2025-06-17 14:17:20,22010,Cash-out observed after prediction point
CASE_004558,1,SYNTHETIC_PROTOTYPE,SYN_ATM_03836,2025-06-17 13:16:49,3918,Cash-out observed after prediction point
CASE_004559,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004560,1,SYNTHETIC_PROTOTYPE,SYN_ATM_09256,2025-06-17 13:59:04,36868,Cash-out observed after prediction point
CASE_004561,1,SYNTHETIC_PROTOTYPE,SYN_ATM_18062,2025-06-17 15:52:54,11255,Cash-out observed after prediction point
CASE_004562,0,SYNTHETIC_PROTOTYPE,,,0,No cash-out observed after prediction point
CASE_004563,1,SYNTHETIC_PROTOTYPE,SYN_ATM_05252,2025-06-17 20:14:50,8331,Cash-out observed after prediction point
